qid1,qid2,label
S128424,S120403,0
S100511,S117261,0
S106775,S114994,1
S129774,S108584,1
S132541,S124356,1
S110549,S110246,0
S101486,S108525,0
S132552,S126681,1
S120825,S128665,1
S106566,S111885,0
S127578,S102393,0
S133768,S119883,0
S130137,S117868,0
S130454,S119239,0
S107898,S127630,1
S109407,S117600,1
S113526,S120122,0
S112293,S128867,1
S107505,S116742,1
S119539,S122097,1
S124881,S133794,1
S116542,S107282,1
S102474,S125574,1
S135229,S113672,1
S108398,S132342,1
S133044,S114239,1
S121645,S126441,0
S129921,S108430,0
S110772,S133302,0
S126384,S116656,0
S111138,S120166,0
S104759,S124891,0
S111392,S129426,1
S100744,S129831,0
S128220,S126207,1
S104777,S122060,1
S118027,S101466,1
S133958,S105048,1
S125671,S110486,0
S127985,S103589,1
S117886,S113612,0
S131301,S109103,0
S102298,S112909,0
S106214,S127113,0
S113441,S100132,1
S128429,S134209,1
S116257,S113132,0
S132391,S102741,1
S130211,S134131,0
S121515,S113077,0
S113350,S125433,0
S115902,S107266,0
S113919,S117345,1
S124117,S114019,1
S130171,S127651,1
S107065,S134642,1
S126718,S101320,0
S135194,S106745,1
S106822,S107765,1
S103049,S104202,1
S132017,S105704,1
S112744,S110018,0
S131471,S105568,0
S120574,S134856,1
S107592,S114947,1
S119812,S130615,0
S114294,S126742,1
S132970,S133977,1
S124871,S105003,0
S119147,S104492,1
S113067,S111947,1
S129676,S110401,0
S129793,S121173,1
S108690,S109071,0
S105538,S107557,0
S125491,S121505,0
S101458,S133015,1
S128601,S123839,0
S128716,S126316,1
S104493,S109485,1
S117465,S101178,1
S124385,S120936,1
S126441,S116371,0
S121964,S106041,0
S100888,S130250,0
S122382,S119783,1
S122152,S110121,1
S125555,S111019,0
S131051,S118977,0
S130905,S130495,1
S119653,S119096,1
S106047,S109931,1
S108919,S113102,1
S120845,S112922,1
S113942,S101008,0
S111650,S119306,1
S114449,S114540,1
S112736,S131424,0
S102396,S134052,1
S132657,S102529,0
S134716,S126257,1
S114708,S132324,0
S133532,S106054,1
S130810,S117585,0
S124633,S102603,0
S108826,S103544,0
S108500,S113110,0
S115433,S126540,0
S117553,S129010,0
S100202,S112443,0
S131642,S105322,1
S111350,S116697,1
S124495,S129785,0
S127927,S101942,1
S128310,S130232,0
S100338,S127852,1
S134527,S118297,0
S132843,S128904,0
S100837,S120386,1
S116512,S125684,1
S121532,S102424,1
S119302,S102143,0
S101419,S100240,0
S118549,S110405,1
S134401,S133773,1
S128592,S115563,0
S101506,S117635,0
S133018,S126825,0
S132393,S113969,0
S133566,S112814,1
S118382,S106477,1
S119719,S116702,0
S102674,S112620,1
S125006,S106686,0
S116449,S123864,1
S123048,S126455,0
S109935,S107911,0
S114876,S134848,1
S129857,S132788,1
S122235,S124348,0
S127542,S112260,1
S114738,S114497,0
S126075,S130022,1
S105537,S123095,0
S105157,S133801,0
S111649,S112528,1
S131633,S113807,1
S130803,S127426,1
S132771,S131987,0
S115688,S114569,0
S103813,S106149,0
S106322,S105168,0
S121297,S106246,0
S132774,S112929,0
S114695,S119163,1
S129835,S123831,0
S127835,S135166,1
S127699,S109823,1
S123904,S106874,1
S118990,S125382,0
S118730,S103875,0
S105001,S105428,0
S103474,S111754,1
S120681,S109324,0
S119705,S100552,0
S115224,S134504,0
S127539,S126527,0
S101705,S119573,0
S132042,S111820,0
S107914,S126914,0
S122090,S130451,0
S125530,S110544,1
S121136,S100299,1
S127508,S124778,1
S133747,S107889,0
S111209,S102896,1
S116751,S109508,1
S126125,S127768,0
S128864,S115866,1
S119643,S130679,0
S112518,S112729,0
S114002,S127313,0
S128892,S127605,1
S133066,S121057,0
S121258,S131113,0
S116978,S105488,1
S114396,S129182,1
S120460,S101105,1
S106466,S110914,0
S128121,S115851,0
S118838,S108550,1
S101588,S114311,0
S103591,S123789,1
S119998,S133666,1
S108163,S131652,0
S131948,S106043,0
S120682,S128947,1
S117794,S101934,0
S100303,S104210,0
S117917,S113479,0
S111429,S119001,0
S102948,S107122,1
S124724,S107056,0
S125593,S101538,1
S111880,S108951,1
S116982,S108212,1
S119558,S121334,0
S120317,S114766,1
S128903,S129179,0
S106130,S111762,1
S119939,S103213,0
S105258,S104151,0
S115278,S133198,0
S112234,S109347,0
S120964,S106784,0
S132153,S122495,0
S122128,S123167,1
S104759,S100522,0
S132698,S112336,1
S101555,S126284,1
S118237,S114258,0
S119651,S109349,1
S115305,S133053,0
S105822,S109499,0
S129966,S105570,0
S109455,S107185,1
S105130,S103137,1
S131069,S118845,1
S116482,S119035,1
S103403,S101675,0
S133562,S111281,1
S125738,S111497,0
S110237,S103678,0
S120435,S115302,1
S129807,S132044,1
S101695,S111572,1
S105275,S126091,0
S100894,S122633,0
S108613,S133693,1
S112132,S128369,1
S118923,S107239,1
S114107,S112082,1
S112001,S110643,0
S103495,S116453,1
S119267,S108275,1
S103362,S133645,1
S110814,S115675,0
S110451,S101057,1
S117414,S122267,0
S103702,S135032,0
S108137,S120461,1
S118714,S114853,1
S118796,S119945,1
S133197,S113891,1
S103245,S128667,0
S133510,S105582,1
S124959,S100764,1
S117241,S122501,0
S124747,S122710,0
S109037,S135138,0
S129245,S116617,1
S118149,S106904,1
S105725,S116004,0
S113866,S104115,1
S102176,S104928,0
S122373,S129924,1
S124004,S126221,1
S118229,S106800,1
S103323,S117133,0
S119311,S130298,1
S101992,S115780,1
S113794,S122639,1
S129827,S105447,1
S108243,S100268,0
S111612,S111763,0
S107216,S135130,0
S129188,S105053,0
S122973,S103073,1
S103722,S132687,1
S112433,S116340,0
S117440,S107075,1
S129297,S132155,1
S100267,S131574,1
S113569,S124917,0
S104821,S116209,1
S111928,S130717,1
S120917,S103907,0
S117280,S109030,0
S119334,S101621,1
S105312,S124035,1
S107316,S134203,1
S110503,S133772,1
S119957,S127984,0
S131428,S133705,1
S115661,S111318,0
S112730,S110261,0
S113774,S118622,0
S111554,S109849,1
S134693,S132935,0
S125059,S110326,0
S118416,S111406,1
S100155,S117242,0
S106750,S101681,0
S132246,S133458,1
S118368,S117286,1
S133740,S125802,0
S100977,S117751,0
S114126,S114942,1
S105725,S125369,0
S113603,S128695,1
S135224,S112755,1
S110399,S134140,0
S109952,S100538,1
S113294,S103041,1
S124475,S111858,1
S105185,S113311,1
S124517,S113023,1
S101024,S122009,1
S108733,S116988,0
S132711,S111402,1
S112475,S116577,0
S129667,S111791,1
S128613,S108010,0
S101194,S102702,1
S116459,S119173,0
S118861,S120511,0
S108734,S134864,1
S134344,S129642,1
S131746,S125941,1
S127725,S128130,0
S129342,S121929,0
S108176,S111434,0
S119612,S130763,1
S106427,S130626,0
S132949,S127320,0
S128512,S110845,0
S109132,S112544,1
S124661,S113673,0
S123627,S127252,0
S115789,S100520,0
S125950,S134564,1
S123173,S122145,0
S111136,S134297,0
S111100,S120125,1
S112508,S123546,1
S124756,S113189,1
S125499,S114605,1
S122830,S103199,1
S121040,S102631,1
S100160,S124748,1
S131283,S135246,0
S101757,S111557,1
S100734,S124983,0
S120988,S133878,1
S113185,S121539,1
S111201,S120561,1
S107051,S130111,0
S134411,S105082,1
S121252,S105161,1
S107134,S135258,0
S107766,S134372,1
S130445,S130722,0
S112169,S114890,0
S120934,S125238,1
S123196,S123262,0
S127169,S125858,1
S123974,S121989,1
S108766,S106392,0
S101773,S118142,0
S101595,S134704,1
S103814,S104032,1
S130217,S129117,1
S108200,S130605,0
S122200,S127697,0
S115868,S101525,0
S122586,S106414,0
S125322,S104259,1
S108277,S103591,0
S130150,S124839,1
S110213,S107871,1
S124556,S126526,1
S120753,S110849,1
S126714,S109126,0
S108132,S130833,0
S116901,S132270,0
S134716,S102237,0
S101528,S111018,0
S116949,S108939,1
S129356,S102788,1
S110070,S124818,0
S123290,S100253,1
S105540,S120692,1
S120107,S101300,1
S116782,S129118,1
S123050,S104478,1
S131070,S106823,1
S122515,S119537,1
S112475,S117403,1
S106885,S103401,1
S110868,S115304,0
S130810,S100534,1
S101010,S102829,1
S122846,S124335,1
S124226,S120026,1
S126108,S125921,1
S120595,S122955,1
S130329,S119149,1
S100266,S103831,0
S127267,S135184,1
S132811,S114057,1
S108266,S108826,1
S124528,S124390,1
S133268,S120942,0
S101762,S101904,1
S109269,S106850,1
S112887,S123110,0
S121192,S128652,0
S121127,S126992,1
S118740,S129987,1
S112949,S126038,0
S111026,S130753,1
S133364,S124040,0
S118415,S107656,0
S127128,S129873,1
S126133,S126244,1
S103921,S130359,1
S102169,S112266,1
S125870,S102725,0
S115011,S121620,0
S103176,S103522,0
S119977,S127276,1
S106218,S133406,1
S101433,S128459,0
S104953,S100500,1
S119252,S113744,0
S103721,S101912,0
S112755,S131181,0
S132375,S131854,1
S130342,S123580,0
S115412,S110035,1
S114218,S109496,1
S112972,S115143,1
S133443,S113046,1
S102829,S133683,1
S111679,S122278,0
S119847,S121859,0
S113350,S111100,1
S134406,S101985,0
S130286,S123863,0
S133896,S115115,1
S100724,S113250,0
S101984,S110584,1
S129931,S113449,1
S130522,S117560,0
S101244,S123585,1
S131475,S128976,0
S112072,S131444,0
S127270,S115673,1
S126710,S121551,0
S102895,S130483,1
S130598,S103140,1
S129120,S103205,1
S114961,S116183,0
S122786,S122874,1
S128783,S132072,0
S134755,S110490,0
S108079,S118421,0
S126263,S100154,1
S117273,S134306,0
S109265,S117473,1
S114178,S118323,0
S116798,S101480,1
S125737,S120980,0
S112007,S108403,1
S132545,S132808,0
S113071,S112280,0
S127746,S116666,1
S119294,S100832,1
S100716,S134726,1
S122176,S126554,1
S115497,S106262,1
S111459,S112201,0
S109241,S111922,1
S125566,S132095,1
S108854,S114656,1
S121059,S109229,0
S102588,S100795,1
S129367,S126205,1
S133517,S119306,0
S121230,S133787,1
S126118,S135080,1
S119636,S118590,1
S134148,S121448,0
S101810,S115599,0
S101331,S126676,1
S106227,S112106,0
S110977,S105209,1
S101959,S118772,1
S130427,S119328,1
S105174,S128061,0
S133568,S119300,0
S103886,S124940,0
S124133,S108657,0
S104262,S128504,0
S104139,S113806,0
S134365,S128764,0
S117542,S132569,0
S115863,S130920,1
S123335,S133321,1
S125490,S115899,0
S133336,S109718,1
S119352,S101199,1
S118364,S121991,1
S131165,S130056,0
S105939,S111310,1
S118992,S132417,1
S103676,S102567,1
S100207,S107909,0
S121285,S121779,0
S133619,S105026,1
S103412,S118419,0
S112070,S123926,1
S109552,S124116,0
S112374,S113467,1
S129285,S126369,0
S129062,S110460,0
S128181,S128837,1
S133627,S122103,0
S115575,S118433,1
S112552,S102476,0
S130814,S132908,1
S116092,S128845,0
S104502,S124992,0
S110153,S109110,0
S101863,S110783,0
S132460,S110191,0
S126752,S117957,1
S115324,S132288,0
S103353,S132328,0
S132249,S116327,0
S111407,S128440,0
S118283,S125099,1
S122744,S130301,1
S115589,S125189,1
S119361,S100664,1
S116443,S127990,1
S131347,S102650,1
S120955,S122208,1
S103763,S134925,1
S128453,S127361,0
S116147,S121820,1
S103802,S106766,0
S100992,S132060,0
S106068,S102813,1
S114278,S117879,0
S128217,S133654,1
S113755,S131959,1
S125529,S120701,1
S109323,S121077,0
S122875,S133545,1
S101909,S112418,1
S129266,S108071,1
S132686,S120615,1
S108029,S109566,1
S102483,S105405,1
S121724,S112015,0
S107939,S114244,1
S119885,S126015,0
S128036,S124170,0
S103409,S132084,1
S127283,S120293,1
S115507,S112731,1
S110802,S109852,1
S120937,S128092,1
S116901,S116106,1
S109252,S112564,0
S132380,S106098,0
S122848,S107599,0
S110380,S114831,1
S100395,S107459,0
S102528,S113590,1
S105846,S118619,0
S104468,S115095,0
S115123,S132483,0
S115230,S109026,1
S119732,S117491,0
S128711,S108111,1
S120934,S101131,1
S106255,S124979,1
S125176,S112576,1
S115664,S113221,0
S130082,S133951,1
S107318,S110141,0
S105628,S102980,1
S119829,S122302,1
S109275,S124830,1
S122879,S129650,0
S124256,S133832,1
S110131,S131956,0
S121853,S124749,0
S112049,S115769,1
S100752,S133074,1
S100140,S118586,1
S113407,S125670,0
S113549,S105158,1
S120983,S119945,0
S117171,S119591,1
S131716,S116222,1
S122423,S134296,0
S128630,S115806,0
S117893,S108317,1
S134868,S130295,0
S130538,S130459,1
S101310,S134570,0
S130208,S127218,0
S123932,S113402,0
S123877,S104169,0
S109377,S107347,1
S124679,S123524,0
S121549,S127763,0
S134776,S104913,0
S122661,S127233,0
S105322,S129784,0
S127197,S132695,1
S127893,S121266,1
S111615,S127962,1
S108482,S120148,0
S132201,S105049,1
S106229,S111119,0
S119720,S105702,1
S111731,S109832,1
S121697,S106552,1
S121161,S128668,0
S119558,S102971,1
S120132,S110575,0
S129641,S103627,1
S131883,S104594,1
S107263,S129022,1
S109683,S121369,1
S134812,S134006,0
S117433,S114036,0
S124302,S113807,0
S122350,S108036,0
S107725,S131728,0
S132571,S102810,1
S110579,S128952,0
S117141,S118909,0
S105015,S118323,0
S104004,S113453,1
S121056,S135188,0
S115754,S106594,1
S118614,S120206,0
S111707,S101423,0
S107276,S119202,1
S129029,S118980,0
S114074,S103789,1
S125012,S114748,0
S109108,S101495,1
S105255,S118949,0
S102951,S113287,0
S108184,S103040,1
S118713,S113859,1
S104502,S116319,1
S125125,S107080,1
S124268,S130752,1
S115667,S117473,0
S132714,S133590,1
S121504,S108804,0
S105706,S114168,0
S123269,S135009,1
S127921,S112474,0
S124312,S124666,0
S127769,S127284,1
S125505,S112426,1
S109677,S111999,0
S116194,S127204,0
S131454,S108106,1
S108549,S103366,0
S125952,S121459,1
S112635,S101446,1
S114853,S120841,0
S102083,S106648,0
S104702,S113885,1
S114607,S122575,0
S101946,S131864,0
S129898,S107360,1
S117173,S123662,1
S123739,S132052,0
S103601,S106066,0
S116609,S114738,1
S130433,S128636,0
S106114,S124388,1
S118002,S114476,1
S125734,S103545,1
S106921,S108534,1
S133245,S114306,1
S135056,S134749,1
S124088,S112333,0
S105377,S104864,0
S117670,S125909,1
S112820,S130637,1
S121780,S125363,1
S114280,S111914,0
S132007,S130591,0
S108292,S132647,0
S125357,S102713,0
S117939,S126129,0
S132592,S119670,0
S127583,S131347,0
S117925,S117851,0
S116426,S121862,0
S124077,S114861,0
S106395,S115390,1
S133643,S133905,1
S101570,S131111,0
S110597,S132452,0
S128648,S123166,1
S117217,S135050,0
S118975,S107539,0
S120786,S119955,0
S105136,S120593,1
S115555,S110717,1
S100229,S104976,1
S105100,S111217,0
S109933,S104330,0
S114296,S104257,0
S106447,S126925,0
S131509,S131260,0
S128686,S108240,1
S130644,S126069,1
S102497,S127455,0
S123841,S127877,1
S101552,S129067,1
S115526,S115771,1
S125744,S123554,0
S113453,S123416,1
S117384,S115596,1
S132396,S120622,1
S124402,S121867,1
S111015,S130713,1
S118566,S119694,0
S102687,S119462,1
S105200,S107450,0
S120045,S119252,1
S134874,S108015,1
S105201,S107633,0
S116595,S126727,1
S104481,S108330,1
S125547,S109245,1
S134630,S120223,0
S125468,S133665,0
S119120,S113348,1
S100853,S100231,0
S112993,S124882,1
S105959,S115469,0
S134596,S126620,1
S121963,S121974,1
S120692,S100907,0
S109173,S106504,0
S131402,S105511,0
S103273,S112067,0
S107257,S123682,0
S108692,S100317,0
S127831,S132114,1
S110380,S114456,0
S120611,S122200,1
S133187,S102852,1
S135218,S126687,0
S134865,S104993,0
S134062,S117156,1
S114864,S106523,0
S125407,S127816,1
S112980,S114264,0
S117456,S104417,1
S129292,S107911,0
S111821,S114278,1
S103263,S129244,1
S128514,S103963,1
S119080,S106287,1
S120496,S101741,0
S116639,S133036,0
S111694,S130877,1
S103961,S121049,0
S112377,S119474,0
S113523,S100533,0
S101098,S111482,1
S134021,S126763,1
S129268,S109807,0
S107927,S102041,1
S122097,S112870,0
S128935,S114804,1
S133700,S108900,1
S120722,S102147,0
S103461,S121677,0
S118212,S111883,1
S125492,S100799,1
S131842,S105416,1
S113061,S104118,0
S112404,S112920,0
S120158,S112535,1
S133814,S119263,0
S132242,S102011,0
S135229,S125291,0
S133358,S130960,1
S102717,S135166,0
S114982,S106957,1
S124798,S111859,0
S126805,S112526,0
S122197,S114551,1
S130568,S116440,1
S102795,S117465,0
S130671,S116549,1
S106376,S111850,0
S101815,S112242,0
S104487,S119842,1
S114575,S129767,1
S125163,S115675,0
S108740,S131821,1
S122964,S107548,0
S104575,S112885,1
S103837,S123348,1
S121595,S100610,1
S102078,S119569,1
S116307,S114616,0
S111751,S108230,0
S109054,S123343,0
S103389,S109963,0
S109014,S102512,0
S128264,S121881,1
S115375,S133612,0
S108926,S117334,0
S101908,S107341,0
S113831,S118789,1
S113230,S108464,0
S133741,S125093,0
S127684,S128860,1
S119625,S104418,0
S117029,S134269,0
S121755,S122183,1
S107056,S108433,1
S114856,S124507,1
S123992,S133847,1
S117109,S107949,1
S109744,S133485,0
S116476,S130671,0
S112521,S111114,0
S128119,S128431,1
S130609,S117999,0
S130549,S113188,1
S116284,S100718,0
S110965,S108775,1
S132417,S105758,0
S120795,S102540,1
S102152,S131959,0
S103736,S123510,0
S131944,S113065,1
S102114,S101830,0
S129431,S108594,1
S116961,S108536,1
S107339,S123678,1
S111949,S105426,1
S114601,S122159,0
S124683,S115861,0
S111752,S114803,0
S127007,S120685,1
S124772,S117071,1
S113194,S112891,0
S112466,S119043,0
S118776,S107090,0
S114442,S124671,0
S102468,S101171,1
S113354,S106789,1
S117733,S101094,0
S103682,S130667,0
S116519,S119369,1
S124257,S129796,0
S115485,S125676,1
S121142,S104379,0
S103743,S112674,0
S106781,S116879,0
S121429,S133688,0
S117016,S127556,0
S119212,S104415,1
S130116,S127500,0
S105427,S113829,1
S124193,S120470,0
S123985,S129510,1
S117688,S127116,0
S102550,S116704,1
S102548,S128427,1
S121444,S133933,0
S127465,S121925,0
S120987,S115163,1
S112871,S125084,0
S125537,S100576,0
S130132,S110405,0
S131177,S132211,0
S106590,S102287,0
S131351,S102884,0
S125642,S123285,0
S132295,S101509,0
S102337,S100494,0
S121287,S125796,1
S114963,S111078,0
S131196,S111709,0
S119373,S129001,0
S125710,S131593,0
S115875,S129374,0
S114972,S108545,1
S124938,S133754,1
S112093,S111970,1
S130282,S116104,1
S134232,S128564,0
S133386,S108636,0
S106706,S115999,0
S115320,S125760,1
S110834,S111679,0
S120348,S128231,0
S119089,S131848,0
S126652,S106995,0
S116014,S106708,0
S122826,S127115,1
S108340,S106580,0
S108144,S114655,1
S100829,S115220,1
S114337,S122770,0
S113782,S115619,1
S118359,S133623,0
S107405,S115588,0
S122676,S127031,1
S114906,S120913,1
S132489,S115448,1
S123627,S130350,1
S120916,S113393,1
S103551,S124871,1
S101850,S124934,0
S103054,S106133,1
S118240,S100164,1
S130107,S133724,1
S119953,S124153,1
S102331,S124654,0
S101640,S128497,0
S117324,S125374,0
S111950,S113513,0
S120394,S106168,1
S109521,S100112,1
S117043,S130559,0
S106513,S103900,0
S111343,S109223,1
S122393,S119859,1
S113426,S122013,0
S104236,S108193,0
S121508,S103441,1
S117197,S118635,1
S100248,S121734,0
S113530,S114780,0
S112932,S101142,0
S109985,S125604,0
S125970,S117451,1
S116875,S106998,1
S108883,S104379,1
S117822,S112415,0
S123991,S127255,1
S104660,S103999,1
S103548,S101852,1
S109619,S121979,0
S123903,S133786,1
S125033,S123788,0
S116340,S129730,0
S127248,S127731,1
S102435,S117031,1
S102715,S117838,0
S114610,S135162,1
S109923,S110109,0
S121005,S114723,1
S125625,S130752,0
S102542,S121637,1
S123742,S127877,1
S129542,S120684,0
S113012,S120513,0
S105252,S102646,0
S121484,S119207,0
S113065,S101569,0
S124034,S103540,1
S123014,S105118,1
S100238,S124848,0
S121831,S103547,1
S110364,S113324,1
S129005,S123716,1
S134080,S124456,1
S105010,S122331,1
S102074,S101528,1
S105104,S122337,1
S104819,S124305,0
S112344,S125189,0
S131388,S118471,0
S128882,S127797,0
S107505,S117090,0
S130234,S128515,1
S125084,S113500,1
S114223,S125643,0
S122228,S112084,1
S130649,S132808,0
S114775,S114462,1
S100370,S114518,0
S127306,S121481,0
S123890,S132224,0
S121248,S126341,1
S133647,S122423,1
S122536,S113504,0
S133218,S128990,0
S124237,S117224,0
S131454,S133869,0
S130647,S107277,0
S109716,S103785,1
S121542,S128497,0
S118892,S128994,0
S113055,S123579,1
S134282,S113928,0
S120059,S121117,0
S125921,S125800,0
S128283,S118569,0
S108743,S113817,1
S129741,S119721,1
S134212,S133601,0
S123061,S104076,0
S133168,S122088,0
S103212,S101881,1
S130214,S133474,1
S105582,S135266,0
S127477,S122602,1
S100424,S108038,1
S119266,S122403,0
S132724,S126484,1
S109686,S127579,1
S121286,S133892,0
S108602,S121019,0
S108783,S126504,0
S114465,S130623,1
S115397,S103350,1
S134310,S122952,0
S132953,S111635,0
S108476,S132945,1
S133202,S106550,1
S105320,S102267,1
S111661,S125963,0
S117884,S125833,0
S111215,S129715,1
S125671,S124633,1
S102096,S104187,0
S117028,S103484,1
S110451,S119220,0
S120257,S119796,0
S110313,S129271,0
S130467,S100642,1
S120049,S115921,1
S129768,S105974,0
S132376,S120639,0
S101148,S107625,0
S126049,S118089,1
S112957,S106349,0
S109574,S128120,0
S105351,S108954,1
S100207,S101943,1
S120554,S128895,1
S111572,S108232,0
S112774,S133313,0
S114999,S108301,0
S102427,S108897,1
S102262,S124159,0
S132125,S110078,0
S118998,S118604,1
S110453,S126341,0
S114962,S100465,1
S103408,S134629,0
S113857,S103929,1
S105118,S133404,0
S113588,S106073,1
S109061,S104012,1
S116560,S129369,0
S101019,S107818,1
S115868,S114081,0
S114133,S130453,0
S113351,S125433,0
S116089,S114412,1
S119773,S129040,1
S116988,S130032,0
S132172,S129049,0
S114109,S115407,1
S121155,S124965,0
S130552,S133681,1
S123027,S125380,0
S123070,S122695,0
S119904,S128577,1
S132195,S112557,0
S125281,S105878,0
S127806,S115801,1
S101737,S104592,0
S114490,S116001,1
S115114,S103327,0
S125400,S117105,0
